order,node_index,node_name,mesh_index,mesh_name,inference_mode,group_id,group_size,predicted_label,predicted_class,confidence,second_label,second_class,second_confidence,vertex_count,face_count,surface_area,mesh_volume,bbox_min_x,bbox_min_y,bbox_min_z,bbox_max_x,bbox_max_y,bbox_max_z,bbox_size_x,bbox_size_y,bbox_size_z,bbox_diagonal,bbox_volume,obb_size_long,obb_size_mid,obb_size_short,elongation,flatness,compactness,shape_hint,centroid_x,centroid_y,centroid_z,pointclip_top1_id,pointclip_top2_score,pointclip_top1_name,pointclip_top1_role,pointclip_top2_id,pointclip_top1_score,pointclip_margin,pointclip_topk_json,pointclip_top2_name,pointclip_top2_role,pointclip_matched,size_class,detail_class,confidence_class,confidence_margin,semantic_group,geometry_fallback_class,small_low_conf_refined,inferred_role,function_role,semantic_structural_score,neural_role,neural_role_score,pointclip_role,pointclip_role_score,structural_match_role,structural_match_score,protected_features,inference_reason,structural_features,lod_priority,lod_strategy,target_ratio_near,target_ratio_mid,target_ratio_far,allow_cull,screen_error_weight
910,909,Mesh.1200,909,Mesh_1200.004,mesh,mesh_910,1,0,screws_bolts_studs,0.8047289252281189,4,bearings_bushings_guides,0.017865801230072975,512,468,6.418685370590538e-05,,2.523056745529175,0.7475622892379761,-1.9232500791549683,2.527073860168457,0.7520251870155334,-1.9192501306533813,0.0040171146392822266,0.004462897777557373,0.003999948501586914,0.007214863450780584,7.171096472127571e-08,0.004462897777557373,0.0040171146392822266,0.003999948501586914,1.1109709775060834,0.8962671118530885,0.19094189000811365,compact_block,2.52467679977417,0.7499439716339111,-1.9212499856948853,nut,0.11598191410303116,nut,repeated_fastener,washer_spacer_ring,0.16102492809295654,0.045043013989925385,"[{""rank"": 1, ""id"": ""nut"", ""name"": ""nut"", ""role"": ""repeated_fastener"", ""score"": 0.16102492809295654}, {""rank"": 2, ""id"": ""washer_spacer_ring"", ""name"": ""washer spacer or ring"", ""role"": ""repeated_fastener"", ""score"": 0.11598191410303116}, {""rank"": 3, ""id"": ""wheel_castor"", ""name"": ""wheel or castor"", ""role"": ""motion_precision"", ""score"": 0.10726573318243027}, {""rank"": 4, ""id"": ""plate_disc_panel"", ""name"": ""plate disc or panel"", ""role"": ""large_static_bulk"", ""score"": 0.08892640471458435}, {""rank"": 5, ""id"": ""pin_rivet_key"", ""name"": ""pin rivet or key"", ""role"": ""repeated_fastener"", ""score"": 0.08619043976068497}]",washer spacer or ring,repeated_fastener,1,S0_micro,D1_low,C2_high,0.7868631239980459,fastener_repeated,geom_compact_block,False,repeated_fastener,fastening_or_repeated_standard_part,0.731,repeated_fastener,0.7645,repeated_fastener,0.72,ordinary_low_detail,0.9241,"[""placement"", ""head_silhouette"", ""axis_if_visible""]",pointnext_prior=repeated_fastener:0.76;structural_match=ordinary_low_detail:0.92;pointclip_open_vocab=repeated_fastener:0.72;micro_part;high_mesh_detail,"{""micro_score"": 1.0, ""size_score"": 0.0, ""medium_size_score"": 0.0, ""detail_score"": 0.25, ""high_detail_score"": 1.0, ""density_score"": 1.0, ""slender_score"": 0.0, ""plate_score"": 0.0, ""compact_score"": 1.0, ""ring_disk_score"": 0.0, ""bulk_score"": 0.0, ""simple_score"": 0.7875, ""uncertainty_score"": 0.0}",P2_repeated_fastener,repeated_fastener_aggressive,0.38,0.16,0.05,True,0.55
911,910,Mesh.1202,910,Mesh_1202.004,mesh,mesh_911,1,0,screws_bolts_studs,0.8047202825546265,4,bearings_bushings_guides,0.017520057037472725,510,464,6.417598342522979e-05,,2.5545620918273926,0.7559241056442261,-1.9232432842254639,2.5590250492095947,0.759943425655365,-1.9192569255828857,0.0044629573822021484,0.004019320011138916,0.003986358642578125,0.007208604384660855,7.150751625567163e-08,0.0044629573822021484,0.004019320011138916,0.003986358642578125,1.1103762252902882,0.8932101073775308,0.19089656708854158,compact_block,2.5569589138031006,0.7583311200141907,-1.921252965927124,nut,0.1243724599480629,nut,repeated_fastener,washer_spacer_ring,0.15969739854335785,0.03532493859529495,"[{""rank"": 1, ""id"": ""nut"", ""name"": ""nut"", ""role"": ""repeated_fastener"", ""score"": 0.15969739854335785}, {""rank"": 2, ""id"": ""washer_spacer_ring"", ""name"": ""washer spacer or ring"", ""role"": ""repeated_fastener"", ""score"": 0.1243724599480629}, {""rank"": 3, ""id"": ""wheel_castor"", ""name"": ""wheel or castor"", ""role"": ""motion_precision"", ""score"": 0.09993608295917511}, {""rank"": 4, ""id"": ""plate_disc_panel"", ""name"": ""plate disc or panel"", ""role"": ""large_static_bulk"", ""score"": 0.09099283069372177}, {""rank"": 5, ""id"": ""ordinary_irregular_part"", ""name"": ""ordinary irregular industrial part"", ""role"": ""ordinary_low_detail"", ""score"": 0.08819327503442764}]",washer spacer or ring,repeated_fastener,1,S0_micro,D1_low,C2_high,0.7872002255171537,fastener_repeated,geom_compact_block,False,repeated_fastener,fastening_or_repeated_standard_part,0.7265,repeated_fastener,0.7645,repeated_fastener,0.6788,ordinary_low_detail,0.9241,"[""placement"", ""head_silhouette"", ""axis_if_visible""]",pointnext_prior=repeated_fastener:0.76;structural_match=ordinary_low_detail:0.92;pointclip_open_vocab=repeated_fastener:0.68;micro_part;high_mesh_detail,"{""micro_score"": 1.0, ""size_score"": 0.0, ""medium_size_score"": 0.0, ""detail_score"": 0.25, ""high_detail_score"": 1.0, ""density_score"": 1.0, ""slender_score"": 0.0, ""plate_score"": 0.0, ""compact_score"": 1.0, ""ring_disk_score"": 0.0, ""bulk_score"": 0.0, ""simple_score"": 0.7875, ""uncertainty_score"": 0.0}",P2_repeated_fastener,repeated_fastener_aggressive,0.38,0.16,0.05,True,0.55
912,911,Mesh.1225,911,Mesh_1225.004,mesh,mesh_912,1,0,screws_bolts_studs,0.43849363923072815,4,bearings_bushings_guides,0.1351660043001175,348,328,0.05669568106532097,,1.8019993305206299,0.7150000929832458,-1.8640000820159912,2.567920684814453,0.7610000967979431,-1.8489999771118164,0.7659213542938232,0.046000003814697266,0.015000104904174805,0.767448059780838,0.0005284894743134073,0.7659213542938232,0.046000003814697266,0.015000104904174805,16.650462842985828,0.019584393123501364,0.0011692015022040595,flat_plate,2.1720242500305176,0.7380000352859497,-1.8565049171447754,joint_clamp_hinge,0.14652495086193085,joint clamp or hinge,structural_control,pin_rivet_key,0.15117615461349487,0.004651203751564026,"[{""rank"": 1, ""id"": ""joint_clamp_hinge"", ""name"": ""joint clamp or hinge"", ""role"": ""structural_control"", ""score"": 0.15117615461349487}, {""rank"": 2, ""id"": ""pin_rivet_key"", ""name"": ""pin rivet or key"", ""role"": ""repeated_fastener"", ""score"": 0.14652495086193085}, {""rank"": 3, ""id"": ""handle_lever_knob"", ""name"": ""handle lever or knob"", ""role"": ""structural_control"", ""score"": 0.14201685786247253}, {""rank"": 4, ""id"": ""large_foundation_frame"", ""name"": ""large foundation frame or static support"", ""role"": ""large_static_bulk"", ""score"": 0.07842915505170822}, {""rank"": 5, ""id"": ""ordinary_irregular_part"", ""name"": ""ordinary irregular industrial part"", ""role"": ""ordinary_low_detail"", ""score"": 0.07721322774887085}]",pin rivet or key,repeated_fastener,1,S4_large,D0_very_low,C1_medium,0.30332763493061066,fastener_repeated,geom_thin_plate,False,repeated_fastener,fastening_or_repeated_standard_part,0.5966,repeated_fastener,0.4166,structural_control,0.5407,ordinary_low_detail,0.7718,"[""placement"", ""head_silhouette"", ""axis_if_visible""]",pointnext_prior=repeated_fastener:0.42;structural_match=ordinary_low_detail:0.77;pointclip_open_vocab=structural_control:0.54;slender_axis_shape;thin_plate_or_sheet_shape,"{""micro_score"": 0.0, ""size_score"": 0.6667, ""medium_size_score"": 0.6667, ""detail_score"": 0.0, ""high_detail_score"": 0.1864, ""density_score"": 0.1864, ""slender_score"": 1.0, ""plate_score"": 0.9, ""compact_score"": 0.0, ""ring_disk_score"": 0.0, ""bulk_score"": 0.0, ""simple_score"": 1.0, ""uncertainty_score"": 0.0}",P2_repeated_fastener,repeated_fastener_aggressive,0.38,0.16,0.05,True,0.55
913,912,Mesh.1211,912,Mesh_1211.004,mesh,mesh_913,1,12,handles_controls,0.7260302901268005,6,motors_gearmotors,0.038553424179553986,4375,4590,0.0034270677715539932,,2.2138166427612305,0.7032366394996643,-1.7840001583099365,2.231816530227661,0.7522366642951965,-1.7660001516342163,0.017999887466430664,0.04900002479553223,0.018000006675720215,0.055217738264917306,1.587591466704546e-05,0.04900002479553223,0.018000006675720215,0.017999887466430664,2.7222225901519916,0.36734445628427265,0.09429809394663508,irregular,2.222851276397705,0.7388501167297363,-1.7707308530807495,pin_rivet_key,0.12885048985481262,pin rivet or key,repeated_fastener,handle_lever_knob,0.3239300847053528,0.19507959485054016,"[{""rank"": 1, ""id"": ""pin_rivet_key"", ""name"": ""pin rivet or key"", ""role"": ""repeated_fastener"", ""score"": 0.3239300847053528}, {""rank"": 2, ""id"": ""handle_lever_knob"", ""name"": ""handle lever or knob"", ""role"": ""structural_control"", ""score"": 0.12885048985481262}, {""rank"": 3, ""id"": ""joint_clamp_hinge"", ""name"": ""joint clamp or hinge"", ""role"": ""structural_control"", ""score"": 0.08583293110132217}, {""rank"": 4, ""id"": ""ordinary_irregular_part"", ""name"": ""ordinary irregular industrial part"", ""role"": ""ordinary_low_detail"", ""score"": 0.0769401416182518}, {""rank"": 5, ""id"": ""pipe_fitting_valve_nozzle"", ""name"": ""pipe fitting valve or nozzle"", ""role"": ""interface_fluid"", ""score"": 0.06896869093179703}]",handle lever or knob,structural_control,1,S2_small,D3_high,C2_high,0.6874768659472466,control_or_handle,geom_high_detail_irregular,False,high_detail_shape,high_detail_visible_shape,0.4865,structural_control,0.5082,repeated_fastener,1.0,balanced_visible,0.8806,"[""silhouette"", ""high_curvature_regions"", ""feature_edges""]",pointnext_prior=structural_control:0.51;structural_match=balanced_visible:0.88;pointclip_open_vocab=repeated_fastener:1.00;high_mesh_detail,"{""micro_score"": 0.0, ""size_score"": 0.3333, ""medium_size_score"": 0.6667, ""detail_score"": 0.75, ""high_detail_score"": 1.0, ""density_score"": 1.0, ""slender_score"": 0.0015, ""plate_score"": 0.0, ""compact_score"": 0.2692, ""ring_disk_score"": 0.0, ""bulk_score"": 0.0, ""simple_score"": 0.3625, ""uncertainty_score"": 0.0}",P6_high_detail_shape,high_detail_shape,0.74,0.45,0.22,False,1.08
914,913,Mesh.1231,913,Mesh_1231.004,mesh,mesh_914,1,8,joints_clamps_structural_connectors,0.5010570287704468,4,bearings_bushings_guides,0.12320971488952637,1453,1368,0.023323744535446167,,1.7899993658065796,0.7180001139640808,-1.9079997539520264,1.9099993705749512,0.7580001354217529,-1.8679996728897095,0.12000000476837158,0.04000002145767212,0.040000081062316895,0.132665026838332,0.0001920004997255701,0.12000000476837158,0.040000081062316895,0.04000002145767212,2.9999940395476017,0.3333334989017845,0.08223051522754772,irregular,1.8455119132995605,0.7380151152610779,-1.879993200302124,joint_clamp_hinge,0.14241774380207062,joint clamp or hinge,structural_control,ordinary_irregular_part,0.14693857729434967,0.004520833492279053,"[{""rank"": 1, ""id"": ""joint_clamp_hinge"", ""name"": ""joint clamp or hinge"", ""role"": ""structural_control"", ""score"": 0.14693857729434967}, {""rank"": 2, ""id"": ""ordinary_irregular_part"", ""name"": ""ordinary irregular industrial part"", ""role"": ""ordinary_low_detail"", ""score"": 0.14241774380207062}, {""rank"": 3, ""id"": ""large_foundation_frame"", ""name"": ""large foundation frame or static support"", ""role"": ""large_static_bulk"", ""score"": 0.1358959674835205}, {""rank"": 4, ""id"": ""pin_rivet_key"", ""name"": ""pin rivet or key"", ""role"": ""repeated_fastener"", ""score"": 0.10583589226007462}, {""rank"": 5, ""id"": ""plate_disc_panel"", ""name"": ""plate disc or panel"", ""role"": ""large_static_bulk"", ""score"": 0.07504888623952866}]",ordinary irregular industrial part,ordinary_low_detail,1,S3_medium,D1_low,C1_medium,0.3778473138809204,structural_key_part,geom_simple_irregular,False,structural_control,structural_connector_or_control_surface,0.6723,structural_control,0.4008,structural_control,0.5326,ordinary_low_detail,0.9241,"[""mounting_boundaries"", ""contact_surfaces"", ""control_silhouette""]",pointnext_prior=structural_control:0.40;structural_match=ordinary_low_detail:0.92;pointclip_open_vocab=structural_control:0.53;high_mesh_detail,"{""micro_score"": 0.0, ""size_score"": 0.5, ""medium_size_score"": 1.0, ""detail_score"": 0.25, ""high_detail_score"": 0.7226, ""density_score"": 0.7226, ""slender_score"": 0.0156, ""plate_score"": 0.0, ""compact_score"": 0.7, ""ring_disk_score"": 0.0, ""bulk_score"": 0.0, ""simple_score"": 0.7875, ""uncertainty_score"": 0.0}",P8_structural_control,structural_control_protect,0.84,0.58,0.34,False,1.28
915,914,Mesh.1243,914,Mesh_1243.004,mesh,mesh_915,1,11,plates_discs_shapes,0.7004552483558655,3,pins_rivets_keys,0.04753148928284645,1284,1252,0.01052090898156166,,1.9984992742538452,0.674000084400177,-1.555999755859375,2.041499376296997,0.7580000758171082,-1.5459997653961182,0.043000102043151855,0.08399999141693115,0.009999990463256836,0.09489471609647825,3.6120047578724665e-05,0.08399999141693115,0.043000102043151855,0.009999990463256836,1.9534835366817203,0.11904751767916519,0.04226902412018822,flat_plate,2.0199999809265137,0.709056556224823,-1.551548719406128,pin_rivet_key,0.14743120968341827,pin rivet or key,repeated_fastener,large_foundation_frame,0.14743120968341827,0.0,"[{""rank"": 1, ""id"": ""pin_rivet_key"", ""name"": ""pin rivet or key"", ""role"": ""repeated_fastener"", ""score"": 0.14743120968341827}, {""rank"": 2, ""id"": ""large_foundation_frame"", ""name"": ""large foundation frame or static support"", ""role"": ""large_static_bulk"", ""score"": 0.14743120968341827}, {""rank"": 3, ""id"": ""plate_disc_panel"", ""name"": ""plate disc or panel"", ""role"": ""large_static_bulk"", ""score"": 0.14067985117435455}, {""rank"": 4, ""id"": ""joint_clamp_hinge"", ""name"": ""joint clamp or hinge"", ""role"": ""structural_control"", ""score"": 0.1301075965166092}, {""rank"": 5, ""id"": ""ordinary_irregular_part"", ""name"": ""ordinary irregular industrial part"", ""role"": ""ordinary_low_detail"", ""score"": 0.10786297917366028}]",large foundation frame or static support,large_static_bulk,1,S2_small,D1_low,C2_high,0.652923759073019,bulk_static_part,geom_simple_irregular,False,ordinary_low_detail,ordinary_low_detail_part,0.406,large_static_bulk,0.3853,repeated_fastener,0.5154,ordinary_low_detail,0.9241,"[""coarse_silhouette""]",pointnext_prior=large_static_bulk:0.39;structural_match=ordinary_low_detail:0.92;pointclip_open_vocab=repeated_fastener:0.52;thin_plate_or_sheet_shape;high_mesh_detail,"{""micro_score"": 0.0, ""size_score"": 0.3333, ""medium_size_score"": 0.6667, ""detail_score"": 0.25, ""high_detail_score"": 0.7858, ""density_score"": 0.7858, ""slender_score"": 0.0, ""plate_score"": 0.9, ""compact_score"": 0.7, ""ring_disk_score"": 0.0, ""bulk_score"": 0.0, ""simple_score"": 0.7875, ""uncertainty_score"": 0.0}",P4_ordinary_low_detail,ordinary_low_detail_fast_simplify,0.55,0.28,0.1,True,0.8
916,915,Mesh.1233,915,Mesh_1233.004,mesh,mesh_916,1,7,pipe_fittings_valves_nozzles,0.4605249762535095,3,pins_rivets_keys,0.13438081741333008,1308,1250,0.002983677200973034,,1.8169995546340942,0.730027437210083,-1.6180001497268677,1.832999587059021,0.745972752571106,-1.564000129699707,0.016000032424926758,0.01594531536102295,0.054000020027160645,0.05853423171525302,1.3776785500751325e-05,0.054000020027160645,0.016000032424926758,0.01594531536102295,3.3749944120758766,0.2952835082839388,0.06869389300823302,long_slender,1.825087070465088,0.7379999160766602,-1.5949561595916748,pin_rivet_key,0.18704600632190704,pin rivet or key,repeated_fastener,handle_lever_knob,0.2086649090051651,0.021618902683258057,"[{""rank"": 1, ""id"": ""pin_rivet_key"", ""name"": ""pin rivet or key"", ""role"": ""repeated_fastener"", ""score"": 0.2086649090051651}, {""rank"": 2, ""id"": ""handle_lever_knob"", ""name"": ""handle lever or knob"", ""role"": ""structural_control"", ""score"": 0.18704600632190704}, {""rank"": 3, ""id"": ""joint_clamp_hinge"", ""name"": ""joint clamp or hinge"", ""role"": ""structural_control"", ""score"": 0.1049233004450798}, {""rank"": 4, ""id"": ""nut"", ""name"": ""nut"", ""role"": ""repeated_fastener"", ""score"": 0.07920026779174805}, {""rank"": 5, ""id"": ""ordinary_irregular_part"", ""name"": ""ordinary irregular industrial part"", ""role"": ""ordinary_low_detail"", ""score"": 0.07099466025829315}]",handle lever or knob,structural_control,1,S2_small,D1_low,C1_medium,0.32614415884017944,fluid_or_interface_part,geom_slender_bar,False,interface_fluid,interface_or_fluid_connection,0.5783,interface_fluid,0.4375,repeated_fastener,0.7121,ordinary_low_detail,0.9241,"[""interface_boundary"", ""port_silhouette"", ""mounting_surfaces""]",pointnext_prior=interface_fluid:0.44;structural_match=ordinary_low_detail:0.92;pointclip_open_vocab=repeated_fastener:0.71;slender_axis_shape;high_mesh_detail,"{""micro_score"": 0.0, ""size_score"": 0.3333, ""medium_size_score"": 0.6667, ""detail_score"": 0.25, ""high_detail_score"": 0.8905, ""density_score"": 0.8905, ""slender_score"": 0.9, ""plate_score"": 0.0, ""compact_score"": 0.0561, ""ring_disk_score"": 0.0, ""bulk_score"": 0.0, ""simple_score"": 0.7875, ""uncertainty_score"": 0.0}",P7_interface_fluid,interface_or_fluid_connection,0.8,0.52,0.28,False,1.18
917,916,Mesh.1203,916,Mesh_1203.004,mesh,mesh_917,1,4,bearings_bushings_guides,0.5742055773735046,3,pins_rivets_keys,0.07218678295612335,919,824,0.01661570742726326,,1.9984997510910034,0.6840000748634338,-1.7965002059936523,2.374999761581421,0.690000057220459,-1.7875001430511475,0.3765000104904175,0.0059999823570251465,0.009000062942504883,0.37665535814659284,2.0331082969964977e-05,0.3765000104904175,0.009000062942504883,0.0059999823570251465,41.83304193488569,0.015936207675558235,0.0003804766971863056,flat_plate,2.1877753734588623,0.6857461929321289,-1.7919975519180298,pin_rivet_key,0.15260829031467438,pin rivet or key,repeated_fastener,joint_clamp_hinge,0.15745259821414948,0.004844307899475098,"[{""rank"": 1, ""id"": ""pin_rivet_key"", ""name"": ""pin rivet or key"", ""role"": ""repeated_fastener"", ""score"": 0.15745259821414948}, {""rank"": 2, ""id"": ""joint_clamp_hinge"", ""name"": ""joint clamp or hinge"", ""role"": ""structural_control"", ""score"": 0.15260829031467438}, {""rank"": 3, ""id"": ""handle_lever_knob"", ""name"": ""handle lever or knob"", ""role"": ""structural_control"", ""score"": 0.13679718971252441}, {""rank"": 4, ""id"": ""ordinary_irregular_part"", ""name"": ""ordinary irregular industrial part"", ""role"": ""ordinary_low_detail"", ""score"": 0.07673627138137817}, {""rank"": 5, ""id"": ""large_foundation_frame"", ""name"": ""large foundation frame or static support"", ""role"": ""large_static_bulk"", ""score"": 0.07437534630298615}]",joint clamp or hinge,structural_control,1,S4_large,D1_low,C1_medium,0.5020187944173813,motion_or_precision_part,geom_thin_plate,False,critical_preserve,critical_motion_or_transmission_part,0.6552,critical_preserve,0.4881,repeated_fastener,0.5528,ordinary_low_detail,0.9241,"[""periodic_profile"", ""center_axis"", ""contact_surfaces"", ""silhouette""]",pointnext_prior=critical_preserve:0.49;structural_match=ordinary_low_detail:0.92;pointclip_open_vocab=repeated_fastener:0.55;slender_axis_shape;thin_plate_or_sheet_shape;functional_contact_or_motion_preservation,"{""micro_score"": 0.0, ""size_score"": 0.6667, ""medium_size_score"": 0.6667, ""detail_score"": 0.25, ""high_detail_score"": 0.441, ""density_score"": 0.441, ""slender_score"": 1.0, ""plate_score"": 0.9004, ""compact_score"": 0.0, ""ring_disk_score"": 0.0, ""bulk_score"": 0.0, ""simple_score"": 0.7875, ""uncertainty_score"": 0.0}",P10_critical_preserve,critical_preserve,1.0,0.8,0.55,False,1.65
918,917,Mesh.1204,917,Mesh_1204.004,mesh,mesh_918,1,4,bearings_bushings_guides,0.787168562412262,1,nuts,0.023231130093336105,1840,1976,0.0028941405471414328,,2.5290002822875977,0.7220004200935364,-1.876999855041504,2.560999870300293,0.7539997696876526,-1.867999792098999,0.03199958801269531,0.03199934959411621,0.009000062942504883,0.046140363461916384,9.215758484158536e-06,0.03199958801269531,0.03199934959411621,0.009000062942504883,1.0000074507320345,0.2812555880073911,0.09381840622472519,irregular,2.5450024604797363,0.7380003929138184,-1.8723121881484985,washer_spacer_ring,0.19521433115005493,washer spacer or ring,repeated_fastener,nut,0.22469031810760498,0.02947598695755005,"[{""rank"": 1, ""id"": ""washer_spacer_ring"", ""name"": ""washer spacer or ring"", ""role"": ""repeated_fastener"", ""score"": 0.22469031810760498}, {""rank"": 2, ""id"": ""nut"", ""name"": ""nut"", ""role"": ""repeated_fastener"", ""score"": 0.19521433115005493}, {""rank"": 3, ""id"": ""wheel_castor"", ""name"": ""wheel or castor"", ""role"": ""motion_precision"", ""score"": 0.10127586126327515}, {""rank"": 4, ""id"": ""bearing_bushing"", ""name"": ""bearing or bushing"", ""role"": ""critical_preserve"", ""score"": 0.08265895396471024}, {""rank"": 5, ""id"": ""spring"", ""name"": ""spring"", ""role"": ""critical_preserve"", ""score"": 0.05770524591207504}]",nut,repeated_fastener,1,S1_tiny,D2_medium,C2_high,0.7639374323189259,motion_or_precision_part,geom_simple_irregular,False,critical_preserve,critical_motion_or_transmission_part,0.8041,critical_preserve,0.6691,repeated_fastener,0.7723,interface_fluid,0.9278,"[""periodic_profile"", ""center_axis"", ""contact_surfaces"", ""silhouette""]",pointnext_prior=critical_preserve:0.67;structural_match=interface_fluid:0.93;pointclip_open_vocab=repeated_fastener:0.77;high_mesh_detail;functional_contact_or_motion_preservation,"{""micro_score"": 0.5, ""size_score"": 0.1667, ""medium_size_score"": 0.3333, ""detail_score"": 0.5, ""high_detail_score"": 0.9919, ""density_score"": 0.9919, ""slender_score"": 0.0, ""plate_score"": 0.0, ""compact_score"": 0.7, ""ring_disk_score"": 0.375, ""bulk_score"": 0.0, ""simple_score"": 0.575, ""uncertainty_score"": 0.0}",P10_critical_preserve,critical_preserve,1.0,0.8,0.55,False,1.65
919,918,Mesh.1205,918,Mesh_1205.004,mesh,mesh_919,1,2,washers_rings_spacers,0.7911239266395569,12,handles_controls,0.019651273265480995,312,304,0.0004721458535641432,,2.532003402709961,0.7249768972396851,-1.869979739189148,2.5579967498779297,0.7510232925415039,-1.8693197965621948,0.02599334716796875,0.026046395301818848,0.000659942626953125,0.03680359125797413,4.468029336200663e-07,0.026046395301818848,0.02599334716796875,0.000659942626953125,1.0020408350454946,0.025337196157313963,0.008962835376213521,flat_plate,2.544999361038208,0.7380000948905945,-1.8696508407592773,washer_spacer_ring,0.08463654667139053,washer spacer or ring,repeated_fastener,bearing_bushing,0.3400154709815979,0.25537892431020737,"[{""rank"": 1, ""id"": ""washer_spacer_ring"", ""name"": ""washer spacer or ring"", ""role"": ""repeated_fastener"", ""score"": 0.3400154709815979}, {""rank"": 2, ""id"": ""bearing_bushing"", ""name"": ""bearing or bushing"", ""role"": ""critical_preserve"", ""score"": 0.08463654667139053}, {""rank"": 3, ""id"": ""spring"", ""name"": ""spring"", ""role"": ""critical_preserve"", ""score"": 0.07353350520133972}, {""rank"": 4, ""id"": ""pin_rivet_key"", ""name"": ""pin rivet or key"", ""role"": ""repeated_fastener"", ""score"": 0.06695301085710526}, {""rank"": 5, ""id"": ""nut"", ""name"": ""nut"", ""role"": ""repeated_fastener"", ""score"": 0.06695301085710526}]",bearing or bushing,critical_preserve,1,S1_tiny,D1_low,C2_high,0.7714726533740759,fastener_repeated,geom_thin_plate,False,repeated_fastener,fastening_or_repeated_standard_part,0.8392,repeated_fastener,0.5933,repeated_fastener,1.0,ordinary_low_detail,0.9241,"[""placement"", ""head_silhouette"", ""axis_if_visible""]",pointnext_prior=repeated_fastener:0.59;structural_match=ordinary_low_detail:0.92;pointclip_open_vocab=repeated_fastener:1.00;thin_plate_or_sheet_shape;round_disk_or_ring_like_shape;high_mesh_detail,"{""micro_score"": 0.5, ""size_score"": 0.1667, ""medium_size_score"": 0.3333, ""detail_score"": 0.25, ""high_detail_score"": 0.8378, ""density_score"": 0.8378, ""slender_score"": 0.0, ""plate_score"": 0.9, ""compact_score"": 0.0, ""ring_disk_score"": 0.935, ""bulk_score"": 0.0, ""simple_score"": 0.7875, ""uncertainty_score"": 0.0}",P2_repeated_fastener,repeated_fastener_aggressive,0.38,0.16,0.05,True,0.55
920,919,Mesh.1220,919,Mesh_1220.004,mesh,mesh_920,1,0,screws_bolts_studs,0.5615946650505066,4,bearings_bushings_guides,0.14997486770153046,348,328,0.05669568106532097,,1.8019993305206299,0.7150000929832458,-1.6140000820159912,2.567920684814453,0.7610000967979431,-1.5989999771118164,0.7659213542938232,0.046000003814697266,0.015000104904174805,0.767448059780838,0.0005284894743134073,0.7659213542938232,0.046000003814697266,0.015000104904174805,16.650462842985828,0.019584393123501364,0.0011692015022040595,flat_plate,2.1720242500305176,0.7380000352859497,-1.6065038442611694,joint_clamp_hinge,0.146095409989357,joint clamp or hinge,structural_control,pin_rivet_key,0.1531066745519638,0.0070112645626068115,"[{""rank"": 1, ""id"": ""joint_clamp_hinge"", ""name"": ""joint clamp or hinge"", ""role"": ""structural_control"", ""score"": 0.1531066745519638}, {""rank"": 2, ""id"": ""pin_rivet_key"", ""name"": ""pin rivet or key"", ""role"": ""repeated_fastener"", ""score"": 0.146095409989357}, {""rank"": 3, ""id"": ""handle_lever_knob"", ""name"": ""handle lever or knob"", ""role"": ""structural_control"", ""score"": 0.14383040368556976}, {""rank"": 4, ""id"": ""ordinary_irregular_part"", ""name"": ""ordinary irregular industrial part"", ""role"": ""ordinary_low_detail"", ""score"": 0.0769868716597557}, {""rank"": 5, ""id"": ""large_foundation_frame"", ""name"": ""large foundation frame or static support"", ""role"": ""large_static_bulk"", ""score"": 0.0769868716597557}]",pin rivet or key,repeated_fastener,1,S4_large,D0_very_low,C1_medium,0.41161979734897614,fastener_repeated,geom_thin_plate,False,repeated_fastener,fastening_or_repeated_standard_part,0.6618,repeated_fastener,0.5335,structural_control,0.5536,ordinary_low_detail,0.7718,"[""placement"", ""head_silhouette"", ""axis_if_visible""]",pointnext_prior=repeated_fastener:0.53;structural_match=ordinary_low_detail:0.77;pointclip_open_vocab=structural_control:0.55;slender_axis_shape;thin_plate_or_sheet_shape,"{""micro_score"": 0.0, ""size_score"": 0.6667, ""medium_size_score"": 0.6667, ""detail_score"": 0.0, ""high_detail_score"": 0.1864, ""density_score"": 0.1864, ""slender_score"": 1.0, ""plate_score"": 0.9, ""compact_score"": 0.0, ""ring_disk_score"": 0.0, ""bulk_score"": 0.0, ""simple_score"": 1.0, ""uncertainty_score"": 0.0}",P2_repeated_fastener,repeated_fastener_aggressive,0.38,0.16,0.05,True,0.55
