order,node_index,node_name,mesh_index,mesh_name,inference_mode,group_id,group_size,predicted_label,predicted_class,confidence,second_label,second_class,second_confidence,vertex_count,face_count,surface_area,mesh_volume,bbox_min_x,bbox_min_y,bbox_min_z,bbox_max_x,bbox_max_y,bbox_max_z,bbox_size_x,bbox_size_y,bbox_size_z,bbox_diagonal,bbox_volume,obb_size_long,obb_size_mid,obb_size_short,elongation,flatness,compactness,shape_hint,centroid_x,centroid_y,centroid_z
1279,1278,Mesh.016,1278,Mesh_16.013,mesh,mesh_1279,1,11,plates_discs_shapes,0.5369579792022705,3,pins_rivets_keys,0.04917054995894432,1072,1028,0.006061213556677103,,0.916499674320221,0.46099981665611267,-1.6180001497268677,0.9484996795654297,0.5004998445510864,-1.5960001945495605,0.03200000524520874,0.039500027894973755,0.02199995517730713,0.055391791514633415,2.7807967540218053e-05,0.039500027894973755,0.03200000524520874,0.02199995517730713,1.2343756693879908,0.5569604972381943,0.16361872837820815,round_or_cubic,0.9299210906028748,0.47892293334007263,-1.6069966554641724
1280,1279,Mesh.058,1279,Mesh_58.013,mesh,mesh_1280,1,4,bearings_bushings_guides,0.8013365864753723,2,washers_rings_spacers,0.024103930220007896,5144,6400,0.0020886401180177927,,0.9509999752044678,0.4649999737739563,-1.8839999437332153,0.9789994955062866,0.49299997091293335,-1.875999927520752,0.027999520301818848,0.02799999713897705,0.008000016212463379,0.04039768850212058,6.2719046171014925e-06,0.02799999713897705,0.027999520301818848,0.008000016212463379,1.0000170301902698,0.2857148939250088,0.09513271617505117,irregular,0.9650036096572876,0.47900012135505676,-1.8799917697906494
1281,1280,Mesh.003,1280,Mesh_3.013,mesh,mesh_1281,1,11,plates_discs_shapes,0.5969977974891663,4,bearings_bushings_guides,0.045945703983306885,1072,1028,0.006061213556677103,,0.916499674320221,0.46099981665611267,-1.8680001497268677,0.9484996795654297,0.5004998445510864,-1.8460001945495605,0.03200000524520874,0.039500027894973755,0.02199995517730713,0.055391791514633415,2.7807967540218053e-05,0.039500027894973755,0.03200000524520874,0.02199995517730713,1.2343756693879908,0.5569604972381943,0.16361872837820815,round_or_cubic,0.9299210906028748,0.47892293334007263,-1.856998085975647
1282,1281,Mesh.037,1281,Mesh_37.013,mesh,mesh_1282,1,4,bearings_bushings_guides,0.5537283420562744,2,washers_rings_spacers,0.1507401019334793,4808,6064,0.0010047561954706907,,0.13450342416763306,0.46849989891052246,-1.8660002946853638,0.1554960012435913,0.48949992656707764,-1.8610002994537354,0.020992577075958252,0.021000027656555176,0.004999995231628418,0.030111283702001765,2.2042213937761117e-06,0.021000027656555176,0.020992577075958252,0.004999995231628418,1.0003549150049547,0.23809469746425146,0.08073603202511058,irregular,0.14499987661838531,0.47899919748306274,-1.8635187149047852
1283,1282,Mesh.046,1282,Mesh_46.013,mesh,mesh_1283,1,4,bearings_bushings_guides,0.7875091433525085,2,washers_rings_spacers,0.027640044689178467,5144,6400,0.0020886401180177927,,0.9509999752044678,0.4649999737739563,-1.875999927520752,0.9789994955062866,0.49299997091293335,-1.8679999113082886,0.027999520301818848,0.02799999713897705,0.008000016212463379,0.04039768850212058,6.2719046171014925e-06,0.02799999713897705,0.027999520301818848,0.008000016212463379,1.0000170301902698,0.2857148939250088,0.09513271617505117,irregular,0.9650036096572876,0.47900012135505676,-1.872019648551941
1284,1283,Mesh.045,1283,Mesh_45.013,mesh,mesh_1284,1,4,bearings_bushings_guides,0.6697977781295776,2,washers_rings_spacers,0.0874517560005188,4808,6064,0.0010047561954706907,,0.13450342416763306,0.46849989891052246,-1.8530000448226929,0.1554960012435913,0.48949992656707764,-1.8480000495910645,0.020992577075958252,0.021000027656555176,0.004999995231628418,0.030111283702001765,2.2042213937761117e-06,0.021000027656555176,0.020992577075958252,0.004999995231628418,1.0003549150049547,0.23809469746425146,0.08073603202511058,irregular,0.14499987661838531,0.47899919748306274,-1.8504612445831299
1285,1284,Mesh.007,1284,Mesh_7.013,mesh,mesh_1285,1,0,screws_bolts_studs,0.8133046627044678,3,pins_rivets_keys,0.020600687712430954,320,300,0.00398670881986618,,0.36350104212760925,0.36499980092048645,-1.61898672580719,0.37749817967414856,0.4499998092651367,-1.6050139665603638,0.013997137546539307,0.08500000834465027,0.013972759246826172,0.08727060948026616,1.6624185444048208e-05,0.08500000834465027,0.013997137546539307,0.013972759246826172,6.072670791583806,0.16438538676573658,0.025011304745163693,long_slender,0.3704996705055237,0.4069678783416748,-1.6120001077651978
1286,1285,Mesh.004,1285,Mesh_4.013,mesh,mesh_1286,1,1,nuts,0.7505302429199219,2,washers_rings_spacers,0.026252271607518196,754,630,0.0017636528937146068,,0.35876667499542236,0.40399983525276184,-1.6245940923690796,0.38223251700401306,0.4149998426437378,-1.5994067192077637,0.023465842008590698,0.011000007390975952,0.025187373161315918,0.036139309215050625,6.501476479747429e-06,0.025187373161315918,0.023465842008590698,0.011000007390975952,1.0733632806397904,0.4367270584560337,0.13774392525403417,round_or_cubic,0.3704719543457031,0.40964534878730774,-1.6119896173477173
1287,1286,Mesh.005,1286,Mesh_5.013,mesh,mesh_1287,1,1,nuts,0.7532472014427185,2,washers_rings_spacers,0.029550841078162193,754,630,0.0017636528937146068,,0.35876667499542236,0.37499988079071045,-1.6245940923690796,0.38223251700401306,0.3859998881816864,-1.5994067192077637,0.023465842008590698,0.011000007390975952,0.025187373161315918,0.036139309215050625,6.501476479747429e-06,0.025187373161315918,0.023465842008590698,0.011000007390975952,1.0733632806397904,0.4367270584560337,0.13774392525403417,round_or_cubic,0.3704719543457031,0.38064485788345337,-1.6119896173477173
1288,1287,Mesh.006,1287,Mesh_6.013,mesh,mesh_1288,1,1,nuts,0.7625650763511658,2,washers_rings_spacers,0.02566392533481121,754,630,0.0017636528937146068,,0.35876667499542236,0.42499980330467224,-1.6245940923690796,0.38223251700401306,0.4359998106956482,-1.5994067192077637,0.023465842008590698,0.011000007390975952,0.025187373161315918,0.036139309215050625,6.501476479747429e-06,0.025187373161315918,0.023465842008590698,0.011000007390975952,1.0733632806397904,0.4367270584560337,0.13774392525403417,round_or_cubic,0.3704719543457031,0.43064674735069275,-1.6119896173477173
1289,1288,Mesh.032,1288,Mesh_32.013,mesh,mesh_1289,1,4,bearings_bushings_guides,0.24672481417655945,11,plates_discs_shapes,0.23336634039878845,1290,1252,0.08511245250701904,,0.10999986529350281,0.49899986386299133,-1.5950000286102295,0.9899998307228088,0.5089999437332153,-1.5570000410079956,0.879999965429306,0.010000079870223999,0.03799998760223389,0.880876801721308,0.000334402548622113,0.879999965429306,0.03799998760223389,0.010000079870223999,23.157901382514503,0.011363727571677213,0.0004892423688669755,flat_plate,0.5499986410140991,0.5032953023910522,-1.5761243104934692
1290,1289,Mesh.015,1289,Mesh_15.013,mesh,mesh_1290,1,4,bearings_bushings_guides,0.8004997372627258,2,washers_rings_spacers,0.022730616852641106,5144,6400,0.0020886401180177927,,0.9509999752044678,0.4649999737739563,-1.59600031375885,0.9789994955062866,0.49299997091293335,-1.5880002975463867,0.027999520301818848,0.02799999713897705,0.008000016212463379,0.04039768850212058,6.2719046171014925e-06,0.02799999713897705,0.027999520301818848,0.008000016212463379,1.0000170301902698,0.2857148939250088,0.09513271617505117,irregular,0.9650036096572876,0.47900012135505676,-1.5920040607452393
1291,1290,Mesh.038,1290,Mesh_38.013,mesh,mesh_1291,1,0,screws_bolts_studs,0.8164401054382324,3,pins_rivets_keys,0.026788197457790375,320,300,0.003986707888543606,,0.7565014362335205,0.364999920129776,-1.858986258506775,0.770498514175415,0.44999992847442627,-1.8450134992599487,0.013997077941894531,0.08500000834465027,0.013972759246826172,0.08727059992043054,1.6624114652526387e-05,0.08500000834465027,0.013997077941894531,0.013972759246826172,6.072696651223002,0.16438538676573658,0.025011206457756827,long_slender,0.7634996175765991,0.4069679379463196,-1.8519985675811768
1292,1291,Mesh.039,1291,Mesh_39.013,mesh,mesh_1292,1,1,nuts,0.7640119194984436,2,washers_rings_spacers,0.025450313463807106,754,630,0.001763653475791216,,0.7517670392990112,0.40399986505508423,-1.864593505859375,0.7752329111099243,0.4149998724460602,-1.839406132698059,0.023465871810913086,0.011000007390975952,0.025187373161315918,0.036139328566190995,6.501484736817343e-06,0.025187373161315918,0.023465871810913086,0.011000007390975952,1.0733619174379971,0.4367270584560337,0.13774387892397705,round_or_cubic,0.7635274529457092,0.40964534878730774,-1.8520108461380005
1293,1292,Mesh.041,1292,Mesh_41.013,mesh,mesh_1293,1,1,nuts,0.7508829832077026,2,washers_rings_spacers,0.029001384973526,754,630,0.001763653475791216,,0.7517670392990112,0.37499991059303284,-1.864593505859375,0.7752329111099243,0.3859999179840088,-1.839406132698059,0.023465871810913086,0.011000007390975952,0.025187373161315918,0.036139328566190995,6.501484736817343e-06,0.025187373161315918,0.023465871810913086,0.011000007390975952,1.0733619174379971,0.4367270584560337,0.13774387892397705,round_or_cubic,0.7635274529457092,0.38064485788345337,-1.8520108461380005
1294,1293,Mesh.040,1293,Mesh_40.013,mesh,mesh_1294,1,1,nuts,0.7572190165519714,2,washers_rings_spacers,0.027784457430243492,754,630,0.001763653475791216,,0.7517670392990112,0.424999862909317,-1.864593505859375,0.7752329111099243,0.43599987030029297,-1.839406132698059,0.023465871810913086,0.011000007390975952,0.025187373161315918,0.036139328566190995,6.501484736817343e-06,0.025187373161315918,0.023465871810913086,0.011000007390975952,1.0733619174379971,0.4367270584560337,0.13774387892397705,round_or_cubic,0.7635274529457092,0.43064674735069275,-1.8520108461380005
1295,1294,Mesh.021,1294,Mesh_21.013,mesh,mesh_1295,1,4,bearings_bushings_guides,0.7925394177436829,2,washers_rings_spacers,0.02472851611673832,5144,6400,0.0020886401180177927,,0.9509999752044678,0.4649999737739563,-1.5880002975463867,0.9789994955062866,0.49299997091293335,-1.5800002813339233,0.027999520301818848,0.02799999713897705,0.008000016212463379,0.04039768850212058,6.2719046171014925e-06,0.02799999713897705,0.027999520301818848,0.008000016212463379,1.0000170301902698,0.2857148939250088,0.09513271617505117,irregular,0.9650036096572876,0.47900012135505676,-1.5839641094207764
1296,1295,Mesh.033,1295,Mesh_33.013,mesh,mesh_1296,1,4,bearings_bushings_guides,0.36029818654060364,2,washers_rings_spacers,0.2839081585407257,4808,6064,0.0010047561954706907,,0.13450342416763306,0.46849989891052246,-1.603000283241272,0.1554960012435913,0.48949992656707764,-1.5980002880096436,0.020992577075958252,0.021000027656555176,0.004999995231628418,0.030111283702001765,2.2042213937761117e-06,0.021000027656555176,0.020992577075958252,0.004999995231628418,1.0003549150049547,0.23809469746425146,0.08073603202511058,irregular,0.14499987661838531,0.47899919748306274,-1.6004900932312012
1297,1296,Mesh.055,1296,Mesh_55.013,mesh,mesh_1297,1,4,bearings_bushings_guides,0.4777177572250366,2,washers_rings_spacers,0.20070429146289825,4808,6064,0.0010047564283013344,,0.13449983298778534,0.468502402305603,-1.6160002946853638,0.15549959242343903,0.48949742317199707,-1.6110002994537354,0.020999759435653687,0.020995020866394043,0.004999995231628418,0.03011280043190859,2.204449835374827e-06,0.020999759435653687,0.020995020866394043,0.004999995231628418,1.0002256996689738,0.2380977385454881,0.08073219910981883,irregular,0.14499986171722412,0.4790000915527344,-1.6135145425796509
1298,1297,Mesh.019,1297,Mesh_19.013,mesh,mesh_1298,1,5,gears_pulleys_chains,0.8381869792938232,10,rotating_fluid_machinery,0.024116622284054756,5842,4948,0.005928859580308199,,0.9470000267028809,0.4609999656677246,-1.9304999113082886,0.9829994440078735,0.49699997901916504,-1.910499930381775,0.035999417304992676,0.03600001335144043,0.019999980926513672,0.05469879564180372,2.5919565353628896e-05,0.03600001335144043,0.035999417304992676,0.019999980926513672,1.000016557113764,0.5555548196960164,0.15837784236537977,round_or_cubic,0.9643372297286987,0.4783649146556854,-1.9208921194076538
1299,1298,Mesh.026,1298,Mesh_26.013,mesh,mesh_1299,1,0,screws_bolts_studs,0.813853919506073,3,pins_rivets_keys,0.022773761302232742,320,300,0.003986708354204893,,0.36350101232528687,0.36499980092048645,-1.8589861392974854,0.37749814987182617,0.4499998092651367,-1.8450133800506592,0.013997137546539307,0.08500000834465027,0.013972759246826172,0.08727060948026616,1.6624185444048208e-05,0.08500000834465027,0.013997137546539307,0.013972759246826172,6.072670791583806,0.16438538676573658,0.025011304745163693,long_slender,0.37049952149391174,0.4069678783416748,-1.8519983291625977
1300,1299,Mesh.029,1299,Mesh_29.013,mesh,mesh_1300,1,1,nuts,0.7562308311462402,2,washers_rings_spacers,0.026503387838602066,754,630,0.0017636530101299286,,0.35876667499542236,0.40399977564811707,-1.8645933866500854,0.38223251700401306,0.414999783039093,-1.8394060134887695,0.023465842008590698,0.011000007390975952,0.025187373161315918,0.036139309215050625,6.501476479747429e-06,0.025187373161315918,0.023465842008590698,0.011000007390975952,1.0733632806397904,0.4367270584560337,0.13774392525403417,round_or_cubic,0.3705270290374756,0.40964534878730774,-1.8520106077194214
1301,1300,Mesh.028,1300,Mesh_28.013,mesh,mesh_1301,1,1,nuts,0.7536162734031677,2,washers_rings_spacers,0.025449592620134354,754,630,0.0017636530101299286,,0.35876670479774475,0.37499985098838806,-1.8645933866500854,0.38223254680633545,0.385999858379364,-1.8394060134887695,0.023465842008590698,0.011000007390975952,0.025187373161315918,0.036139309215050625,6.501476479747429e-06,0.025187373161315918,0.023465842008590698,0.011000007390975952,1.0733632806397904,0.4367270584560337,0.13774392525403417,round_or_cubic,0.3705270290374756,0.38064485788345337,-1.8520106077194214
1302,1301,Mesh.027,1301,Mesh_27.013,mesh,mesh_1302,1,1,nuts,0.7580156922340393,2,washers_rings_spacers,0.025685803964734077,754,630,0.0017636530101299286,,0.35876667499542236,0.42499977350234985,-1.8645933866500854,0.38223251700401306,0.4359997808933258,-1.8394060134887695,0.023465842008590698,0.011000007390975952,0.025187373161315918,0.036139309215050625,6.501476479747429e-06,0.025187373161315918,0.023465842008590698,0.011000007390975952,1.0733632806397904,0.4367270584560337,0.13774392525403417,round_or_cubic,0.3705270290374756,0.43064674735069275,-1.8520106077194214
1303,1302,Mesh.064,1302,Mesh_64.013,mesh,mesh_1303,1,11,plates_discs_shapes,0.613181471824646,3,pins_rivets_keys,0.05894588679075241,1072,1028,0.006061213091015816,,0.1614997237920761,0.46099981665611267,-1.8679999113082886,0.19349972903728485,0.5004998445510864,-1.8459999561309814,0.03200000524520874,0.039500027894973755,0.02199995517730713,0.055391791514633415,2.7807967540218053e-05,0.039500027894973755,0.03200000524520874,0.02199995517730713,1.2343756693879908,0.5569604972381943,0.16361872837820815,round_or_cubic,0.18008026480674744,0.47892293334007263,-1.8569953441619873
1304,1303,Mesh.011,1303,Mesh_11.013,mesh,mesh_1304,1,0,screws_bolts_studs,0.8067173957824707,3,pins_rivets_keys,0.03211555629968643,320,300,0.003986707888543606,,0.7565008997917175,0.364999920129776,-1.6189866065979004,0.7704979777336121,0.44999992847442627,-1.6050138473510742,0.013997077941894531,0.08500000834465027,0.013972759246826172,0.08727059992043054,1.6624114652526387e-05,0.08500000834465027,0.013997077941894531,0.013972759246826172,6.072696651223002,0.16438538676573658,0.025011206457756827,long_slender,0.7634990811347961,0.4069679379463196,-1.6120002269744873
1305,1304,Mesh.008,1304,Mesh_8.013,mesh,mesh_1305,1,1,nuts,0.7652442455291748,2,washers_rings_spacers,0.02617243491113186,754,630,0.001763653475791216,,0.7517665028572083,0.40399986505508423,-1.6245938539505005,0.7752323746681213,0.4149998724460602,-1.5994064807891846,0.023465871810913086,0.011000007390975952,0.025187373161315918,0.036139328566190995,6.501484736817343e-06,0.025187373161315918,0.023465871810913086,0.011000007390975952,1.0733619174379971,0.4367270584560337,0.13774387892397705,round_or_cubic,0.7635270357131958,0.40964534878730774,-1.6120102405548096
1306,1305,Mesh.010,1305,Mesh_10.013,mesh,mesh_1306,1,1,nuts,0.758893609046936,2,washers_rings_spacers,0.02493654191493988,754,630,0.001763653475791216,,0.7517665028572083,0.37499991059303284,-1.6245938539505005,0.7752323746681213,0.3859999179840088,-1.5994064807891846,0.023465871810913086,0.011000007390975952,0.025187373161315918,0.036139328566190995,6.501484736817343e-06,0.025187373161315918,0.023465871810913086,0.011000007390975952,1.0733619174379971,0.4367270584560337,0.13774387892397705,round_or_cubic,0.7635270357131958,0.38064485788345337,-1.6120102405548096
1307,1306,Mesh.009,1306,Mesh_9.013,mesh,mesh_1307,1,1,nuts,0.751846432685852,2,washers_rings_spacers,0.025439461693167686,754,630,0.001763653475791216,,0.7517665028572083,0.424999862909317,-1.6245938539505005,0.7752323746681213,0.43599987030029297,-1.5994064807891846,0.023465871810913086,0.011000007390975952,0.025187373161315918,0.036139328566190995,6.501484736817343e-06,0.025187373161315918,0.023465871810913086,0.011000007390975952,1.0733619174379971,0.4367270584560337,0.13774387892397705,round_or_cubic,0.7635270357131958,0.43064674735069275,-1.6120102405548096
1308,1307,Mesh.207,1307,Mesh_207.004,mesh,mesh_1308,1,3,pins_rivets_keys,0.7871952652931213,11,plates_discs_shapes,0.026700636371970177,660,636,0.0231393501162529,,2.3525002002716064,0.7590000033378601,-1.5950000286102295,2.5875003337860107,0.7690000534057617,-1.5570000410079956,0.2350001335144043,0.010000050067901611,0.03799998760223389,0.23826259213506076,8.930046870717625e-05,0.2350001335144043,0.03799998760223389,0.010000050067901611,6.184216057496541,0.04255338036771226,0.006602161617818367,flat_plate,2.4176769256591797,0.7632966637611389,-1.5762202739715576
1309,1308,Mesh.208,1308,Mesh_208.004,mesh,mesh_1309,1,3,pins_rivets_keys,0.5100806355476379,11,plates_discs_shapes,0.17986568808555603,660,636,0.026979349553585052,,1.8075001239776611,0.7590000033378601,-1.5950000286102295,2.0825002193450928,0.7690000534057617,-1.5570000410079956,0.27500009536743164,0.010000050067901611,0.03799998760223389,0.27779318298192085,0.00010450052535533797,0.27500009536743164,0.03799998760223389,0.010000050067901611,7.236846976004417,0.036363805818104895,0.0048747654210285155,flat_plate,1.9973187446594238,0.7632966637611389,-1.5762205123901367
1310,1309,Mesh.206,1309,Mesh_206.004,mesh,mesh_1310,1,11,plates_discs_shapes,0.5662887096405029,8,joints_clamps_structural_connectors,0.1518203318119049,1032,988,0.00735167833045125,,0.7384998202323914,0.7190000414848328,-1.933000087738037,0.7814998030662537,0.7590000629425049,-1.908000111579895,0.042999982833862305,0.04000002145767212,0.02499997615814209,0.06382788613321262,4.299996489284939e-05,0.042999982833862305,0.04000002145767212,0.02499997615814209,1.074998994172159,0.5813950264755621,0.16536238071956275,round_or_cubic,0.7600002288818359,0.733860433101654,-1.9178004264831543
1311,1310,Mesh.227,1310,Mesh_227.004,mesh,mesh_1311,1,3,pins_rivets_keys,0.8106414079666138,13,springs,0.02324448712170124,24,12,0.06970487534999847,,2.544999837875366,0.33800017833709717,-1.1899999380111694,2.5849997997283936,0.3610001802444458,-0.651389479637146,0.039999961853027344,0.023000001907348633,0.5386104583740234,0.5405832247728903,0.0004955211902305354,0.5386104583740234,0.039999961853027344,0.023000001907348633,13.46527430083685,0.04270247922177721,0.003136711218400963,flat_plate,2.5649991035461426,0.3495001792907715,-0.9206947684288025
1312,1311,Mesh.228,1311,Mesh_228.004,mesh,mesh_1312,1,3,pins_rivets_keys,0.7094016671180725,11,plates_discs_shapes,0.07688062638044357,1059,1444,1.80813467502594,,2.0849995613098145,0.16800019145011902,-1.1899999380111694,2.684999704360962,0.3360002040863037,-0.13999994099140167,0.6000001430511475,0.1680000126361847,1.0499999970197678,1.2209521569859598,0.10584003289461316,1.0499999970197678,0.6000001430511475,0.1680000126361847,1.7499995778005335,0.16000001248859227,0.05815057679027199,irregular,2.383580446243286,0.2516109347343445,-0.6674371957778931
1313,1312,Mesh.229,1312,Mesh_229.004,mesh,mesh_1313,1,12,handles_controls,0.4230155348777771,1,nuts,0.09193132072687149,904,1172,2.8341901302337646,,2.0849997997283936,0.33800017833709717,-0.6500000357627869,2.684999942779541,0.9360001683235168,-0.13999997079372406,0.6000001430511475,0.5979999899864197,0.5100000649690628,0.9887892727743378,0.18298806387448754,0.6000001430511475,0.5979999899864197,0.5100000649690628,1.0033447376224425,0.8499999056260016,0.1892829620586248,compact_block,2.3850293159484863,0.6995071172714233,-0.33817899227142334
1314,1313,Mesh.230,1313,Mesh_230.004,mesh,mesh_1314,1,3,pins_rivets_keys,0.8043851852416992,13,springs,0.02856515347957611,24,12,0.06970486789941788,,2.184999704360962,0.33800017833709717,-1.1899999380111694,2.2249996662139893,0.3610001802444458,-0.6513894200325012,0.039999961853027344,0.023000001907348633,0.5386105179786682,0.5405832841600182,0.0004955212450667608,0.5386105179786682,0.039999961853027344,0.023000001907348633,13.46527579095439,0.04270247449616191,0.0031367105317473857,flat_plate,2.205000162124634,0.3495001792907715,-0.9206947684288025
1315,1314,Mesh.231,1314,Mesh_231.004,mesh,mesh_1315,1,3,pins_rivets_keys,0.789907693862915,11,plates_discs_shapes,0.02821587584912777,635,804,1.9570088386535645,,2.0849995613098145,-0.023999840021133423,-1.2149999141693115,2.684999704360962,0.16600018739700317,-0.11499995738267899,0.6000001430511475,0.1900000274181366,1.0999999567866325,1.2673200412724812,0.1254000430673385,1.0999999567866325,0.6000001430511475,0.1900000274181366,1.8333328242104472,0.1727273044384228,0.06160823645248484,irregular,2.387399196624756,0.1314772665500641,-0.6572850942611694
1316,1315,Mesh.232,1315,Mesh_232.004,mesh,mesh_1316,1,8,joints_clamps_structural_connectors,0.6217800378799438,10,rotating_fluid_machinery,0.09357727319002151,192,148,0.8563311100006104,,2.1349997520446777,0.36300021409988403,-1.158461570739746,2.6349997520446777,0.7860001921653748,-0.8249999284744263,0.5,0.4229999780654907,0.3334616422653198,0.7349324107056987,0.0705271336819564,0.5,0.4229999780654907,0.3334616422653198,1.1820331582206083,0.6669232845306396,0.1776699716279137,compact_block,2.3846614360809326,0.6463959813117981,-1.0150327682495117
1317,1316,Mesh.212,1316,Mesh_212.004,mesh,mesh_1317,1,4,bearings_bushings_guides,0.29511308670043945,7,pipe_fittings_valves_nozzles,0.12374437600374222,1808,2080,0.018722491338849068,,2.506986618041992,-0.05319991707801819,-1.1238069534301758,2.596986770629883,-0.03899991512298584,-1.0338070392608643,0.09000015258789062,0.014200001955032349,0.08999991416931152,0.1280689348431147,0.00011502010115129214,0.09000015258789062,0.08999991416931152,0.014200001955032349,1.0000026490978497,0.15777753200101724,0.05475734124816485,irregular,2.5519862174987793,-0.04444495588541031,-1.0788049697875977
1318,1317,Mesh.213,1317,Mesh_213.004,mesh,mesh_1318,1,11,plates_discs_shapes,0.5053167939186096,2,washers_rings_spacers,0.07459694147109985,156,148,0.0057204896584153175,,2.5227479934692383,-0.05519992113113403,-1.1080281734466553,2.5812253952026367,-0.05319991707801819,-1.0495858192443848,0.05847740173339844,0.0020000040531158447,0.05844235420227051,0.08269894373210214,6.835127901618006e-06,0.05847740173339844,0.05844235420227051,0.0020000040531158447,1.0005996940336563,0.03420131527447079,0.01208500287095754,flat_plate,2.5519871711730957,-0.05419987812638283,-1.0788065195083618
1319,1318,Mesh.215,1318,Mesh_215.004,mesh,mesh_1319,1,12,handles_controls,0.32576850056648254,8,joints_clamps_structural_connectors,0.09508218616247177,1144,1162,0.020789992064237595,,2.522986650466919,-0.12249992787837982,-1.1078062057495117,2.592308282852173,-0.05519992113113403,-1.0353749990463257,0.0693216323852539,0.06730000674724579,0.07243120670318604,0.12075205724630646,0.00033791666417155083,0.07243120670318604,0.0693216323852539,0.06730000674724579,1.0448571998514218,0.929157607756457,0.1919225448642502,compact_block,2.554927110671997,-0.0962986871600151,-1.0636497735977173
1320,1319,Mesh.216,1319,Mesh_216.004,mesh,mesh_1320,1,6,motors_gearmotors,0.2999572157859802,0,screws_bolts_studs,0.14856211841106415,468,452,0.0022480811458081007,,2.5451149940490723,-0.11497428268194199,-1.0782203674316406,2.5846848487854004,-0.10002551227807999,-1.0437712669372559,0.039569854736328125,0.014948770403862,0.034449100494384766,0.0545525404111826,2.0377355121344547e-05,0.039569854736328125,0.034449100494384766,0.014948770403862,1.1486469651879023,0.3777817862479514,0.12551709376962222,round_or_cubic,2.5649001598358154,-0.10749989002943039,-1.0609958171844482
1321,1320,Mesh.214,1320,Mesh_214.004,mesh,mesh_1321,1,9,wheels_castors,0.842575192451477,4,bearings_bushings_guides,0.019648967310786247,1176,1600,0.018196657299995422,,2.52895450592041,-0.14482972025871277,-1.1008105278015137,2.6008458137512207,-0.07017006725072861,-1.0211807489395142,0.07189130783081055,0.07465965300798416,0.07962977886199951,0.1307031966346191,0.00042740329018750947,0.07962977886199951,0.07465965300798416,0.07189130783081055,1.0665704387011261,0.9028193831280137,0.19141643920014828,compact_block,2.564901113510132,-0.10749980807304382,-1.0609958171844482
1322,1321,Mesh.217,1321,Mesh_217.004,mesh,mesh_1322,1,8,joints_clamps_structural_connectors,0.8640921115875244,2,washers_rings_spacers,0.019108932465314865,516,402,0.005887392908334732,,2.5571582317352295,-0.11999990046024323,-1.1198956966400146,2.6149730682373047,-0.05874989926815033,-1.0370111465454102,0.057814836502075195,0.061250001192092896,0.08288455009460449,0.11816922869418277,0.00029350735433884926,0.08288455009460449,0.061250001192092896,0.057814836502075195,1.3532171180643915,0.6975345397433574,0.17787126150733001,compact_block,2.5859763622283936,-0.09095771610736847,-1.0696321725845337
1323,1322,Mesh.211,1322,Mesh_211.004,mesh,mesh_1323,1,11,plates_discs_shapes,0.6449252963066101,7,pipe_fittings_valves_nozzles,0.055965617299079895,2116,2064,0.09318077564239502,,2.483987808227539,-0.03899991512298584,-1.2108070850372314,2.683987855911255,-0.023999914526939392,-1.0108070373535156,0.20000004768371582,0.015000000596046448,0.20000004768371582,0.2832402481372635,0.0006000003099441983,0.20000004768371582,0.20000004768371582,0.015000000596046448,1.0,0.07499998509884236,0.026405024584228116,flat_plate,2.5889203548431396,-0.031499892473220825,-1.1157416105270386
1324,1323,Mesh.209,1323,Mesh_209.004,mesh,mesh_1324,1,0,screws_bolts_studs,0.65164715051651,11,plates_discs_shapes,0.0684821754693985,704,704,0.020605716854333878,,2.593998432159424,-0.16899992525577545,-1.180781364440918,2.6539759635925293,0.04200008511543274,-1.1208319664001465,0.05997753143310547,0.2110000103712082,0.059949398040771484,0.22740325190926794,0.0007586752043273635,0.2110000103712082,0.05997753143310547,0.059949398040771484,3.5179842405908635,0.2841203558962091,0.06451576891126082,long_slender,2.623985528945923,-0.10880455374717712,-1.1508064270019531
1325,1324,Mesh.210,1324,Mesh_210.004,mesh,mesh_1325,1,1,nuts,0.7712812423706055,2,washers_rings_spacers,0.023994825780391693,400,364,0.0035281204618513584,,2.608325719833374,-0.05499996989965439,-1.168068528175354,2.639648675918579,-0.03899997100234032,-1.1335448026657104,0.03132295608520508,0.01599999889731407,0.034523725509643555,0.049285039978627904,1.7302161016151656e-05,0.034523725509643555,0.03132295608520508,0.01599999889731407,1.1021860585486154,0.46344937173262984,0.14452900398452756,round_or_cubic,2.6239864826202393,-0.047915514558553696,-1.1508070230484009
1326,1325,Mesh.245,1325,Mesh_245.004,mesh,mesh_1326,1,4,bearings_bushings_guides,0.19716565310955048,11,plates_discs_shapes,0.11947029083967209,1808,2080,0.018722495064139366,,2.170987844467163,-0.05319991707801819,-1.1238071918487549,2.2609879970550537,-0.03899991512298584,-1.0338072776794434,0.09000015258789062,0.014200001955032349,0.08999991416931152,0.1280689348431147,0.00011502010115129214,0.09000015258789062,0.08999991416931152,0.014200001955032349,1.0000026490978497,0.15777753200101724,0.05475734124816485,irregular,2.215986967086792,-0.04444495588541031,-1.078804850578308
